# units
ns
# device	initial_time
0	0
# END_INIT_T0
# Relative device timing error
999928
# END_INIT
# event_id	command_queue_id	device_id	state	func_name	time
88	0	0	QUEUED	enqueue_copy	90886860880960
88	0	0	SUBMIT	enqueue_copy	90886860882880
88	0	0	START	enqueue_copy	90887363434240
88	0	0	END	enqueue_copy	90887363447360
89	0	0	QUEUED	enqueue_copy	90886861291520
89	0	0	SUBMIT	enqueue_copy	90886861292800
89	0	0	START	enqueue_copy	90887363449600
89	0	0	END	enqueue_copy	90887363470400
90	0	0	QUEUED	enqueue_copy	90886861695360
90	0	0	SUBMIT	enqueue_copy	90886861696320
90	0	0	START	enqueue_copy	90887363484160
90	0	0	END	enqueue_copy	90887363522880
91	0	0	QUEUED	enqueue_copy	90886874398400
91	0	0	SUBMIT	enqueue_copy	90886874399360
91	0	0	START	enqueue_copy	90889673407680
91	0	0	END	enqueue_copy	90889673408640
92	0	0	QUEUED	enqueue_copy	90889696629440
92	0	0	SUBMIT	enqueue_copy	90889696632960
92	0	0	START	enqueue_copy	90889796961600
92	0	0	END	enqueue_copy	90889796970880
93	0	0	QUEUED	enqueue_copy	90889748234880
93	0	0	SUBMIT	enqueue_copy	90889748236800
93	0	0	START	enqueue_copy	90889844422720
93	0	0	END	enqueue_copy	90889844424000
94	0	0	QUEUED	enqueue_copy	90889748937920
94	0	0	SUBMIT	enqueue_copy	90889748940160
94	0	0	START	enqueue_copy	90889844425920
94	0	0	END	enqueue_copy	90889844426560
95	0	0	QUEUED	enqueue_copy	90889749792960
95	0	0	SUBMIT	enqueue_copy	90889749794560
95	0	0	START	enqueue_copy	90889844428160
95	0	0	END	enqueue_copy	90889844428800
96	0	0	QUEUED	enqueue_copy	90889807344000
96	0	0	SUBMIT	enqueue_copy	90889807347520
96	0	0	START	enqueue_copy	90889958951040
96	0	0	END	enqueue_copy	90889958952640
97	0	0	QUEUED	enqueue_copy	90889807904640
97	0	0	SUBMIT	enqueue_copy	90889807905920
97	0	0	START	enqueue_copy	90889958954880
97	0	0	END	enqueue_copy	90889958955840
98	0	0	QUEUED	enqueue_copy	90889808295040
98	0	0	SUBMIT	enqueue_copy	90889808296640
98	0	0	START	enqueue_copy	90889958956800
98	0	0	END	enqueue_copy	90889958957440
99	0	0	QUEUED	enqueue_copy	90889842693120
99	0	0	SUBMIT	enqueue_copy	90889842696320
99	0	0	START	enqueue_copy	90890031174400
